filtername,wave,filtwidth,date,detector,x,y,median,median_clipped,filename,observtn,visit,instrument,effexptime,PHOTMJSR,sb_mjsr
F115W,1.154,0.225,2022-06-29T02:27:46.566Z,NRCA4,2048,2048,0.0852874815464019,0.085131064,jw01324001001_09201_00001_nrca4_rate.fits,1,1,NIRCAM,1159.571,2.7757,0.23673246252834773
F115W,1.154,0.225,2022-06-29T04:01:43.183Z,NRCB3,2048,2048,0.0701428279280662,0.06986098,jw01324001001_10201_00001_nrcb3_rate.fits,1,1,NIRCAM,311.366,3.1863,0.22349609262719733
F090W,0.902,0.194,2022-06-28T22:59:39.603Z,NRCA4,2048,2048,0.0755350589752197,0.07535271,jw01324001001_03201_00003_nrca4_rate.fits,1,1,NIRCAM,1159.571,2.9096,0.21977680759429924
F356W,3.568,0.781,2022-06-29T08:15:06.420Z,NRCBLONG,2048,2048,0.2939652800559997,0.29185337,jw01324001001_16201_00001_nrcblong_rate.fits,1,1,NIRCAM,311.366,0.376,0.1105309453010559
F115W,1.154,0.225,2022-06-29T04:32:40.639Z,NRCB4,2048,2048,0.0905205830931663,0.090023205,jw01324001001_11201_00001_nrcb4_rate.fits,1,1,NIRCAM,1159.571,2.6985,0.24426979347690925
F444W,4.408,1.029,2022-06-29T00:09:26.876Z,NRCBLONG,2048,2048,0.78006446,0.7789864,jw01324001001_04201_00004_nrcblong_rate.fits,1,1,NIRCAM,311.366,0.3728,0.290808030688
F150W,1.501,0.318,2022-06-29T06:41:20.492Z,NRCA1,2048,2048,0.10303005,0.10290989,jw01324001001_15201_00001_nrca1_rate.fits,1,1,NIRCAM,1159.571,2.2512,0.23194124855999998
F090W,0.902,0.194,2022-06-29T02:00:13.078Z,NRCA4,2048,2048,0.067688376,0.06736716,jw01324001001_06201_00002_nrca4_rate.fits,1,1,NIRCAM,311.366,2.9096,0.19694609880959998
F115W,1.154,0.225,2022-06-29T03:36:50.754Z,NRCB4,2048,2048,0.090667754,0.09026407,jw01324001001_09201_00004_nrcb4_rate.fits,1,1,NIRCAM,1159.571,2.6985,0.244666934169
F150W,1.501,0.318,2022-06-29T08:29:46.803Z,NRCB3,2048,2048,0.10138059,0.10068217,jw01324001001_16201_00003_nrcb3_rate.fits,1,1,NIRCAM,311.366,2.3518,0.23842687156200001
F090W,0.902,0.194,2022-06-29T00:18:56.014Z,NRCA4,2048,2048,0.074798726,0.07463469,jw01324001001_05201_00001_nrca4_rate.fits,1,1,NIRCAM,1159.571,2.9096,0.2176343731696
F090W,0.902,0.194,2022-06-28T23:47:58.558Z,NRCA3,2048,2048,0.0731755793094635,0.07357978,jw01324001001_04201_00001_nrca3_rate.fits,1,1,NIRCAM,311.366,2.954,0.2161606612801552
F200W,1.989,0.457,2022-06-29T09:33:07.617Z,NRCB4,2048,2048,0.10704268,0.10610839,jw01324001001_17201_00003_nrcb4_rate.fits,1,1,NIRCAM,1159.571,1.7715,0.18962610762
F150W,1.501,0.318,2022-06-29T08:22:16.051Z,NRCA1,2048,2048,0.10073603,0.10030754,jw01324001001_16201_00002_nrca1_rate.fits,1,1,NIRCAM,311.366,2.2512,0.226776950736
F277W,2.762,0.683,2022-06-29T09:56:01.952Z,NRCBLONG,2048,2048,0.27362055,0.27223465,jw01324001001_17201_00004_nrcblong_rate.fits,1,1,NIRCAM,1159.571,0.4175,0.114236579625
F115W,1.154,0.225,2022-06-29T06:13:46.951Z,NRCB4,2048,2048,0.09111643,0.09045315,jw01324001001_12201_00002_nrcb4_rate.fits,1,1,NIRCAM,311.366,2.6985,0.245877686355
F444W,4.408,1.029,2022-06-29T00:18:55.886Z,NRCBLONG,2048,2048,0.7740468,0.7751268,jw01324001001_05201_00001_nrcblong_rate.fits,1,1,NIRCAM,1159.571,0.3728,0.28856464704
F150W,1.501,0.318,2022-06-29T07:50:13.927Z,NRCB1,2048,2048,0.1016532,0.10137969,jw01324001001_15201_00004_nrcb1_rate.fits,1,1,NIRCAM,1159.571,2.4124,0.24522817968
F090W,0.902,0.194,2022-06-28T23:55:07.869Z,NRCB2,2048,2048,0.06639893,0.06614277,jw01324001001_04201_00002_nrcb2_rate.fits,1,1,NIRCAM,311.366,3.4274,0.22757569268199998
F115W,1.154,0.225,2022-06-29T04:23:11.757Z,NRCA3,2048,2048,0.077535294,0.07757748,jw01324001001_10201_00004_nrca3_rate.fits,1,1,NIRCAM,311.366,2.9486,0.22862056788840002
F115W,1.154,0.225,2022-06-29T05:41:34.523Z,NRCA4,2048,2048,0.0895408242940902,0.08930983,jw01324001001_11201_00004_nrca4_rate.fits,1,1,NIRCAM,1159.571,2.7757,0.24853846599310617
F444W,4.408,1.029,2022-06-28T22:59:39.667Z,NRCALONG,2048,2048,0.747368,0.7513515,jw01324001001_03201_00003_nrcalong_rate.fits,1,1,NIRCAM,1159.571,0.3925,0.29334194
F115W,1.154,0.225,2022-06-29T06:13:47.143Z,NRCA1,2048,2048,0.0814544,0.08185495,jw01324001001_12201_00002_nrca1_rate.fits,1,1,NIRCAM,311.366,2.9628,0.24133309632
F115W,1.154,0.225,2022-06-29T06:20:56.390Z,NRCB3,2048,2048,0.073123485,0.072923616,jw01324001001_12201_00003_nrcb3_rate.fits,1,1,NIRCAM,311.366,3.1863,0.23299336025550002
F090W,0.902,0.194,2022-06-28T23:22:44.689Z,NRCA2,2048,2048,0.07026058,0.07016803,jw01324001001_03201_00004_nrca2_rate.fits,1,1,NIRCAM,1159.571,3.2824,0.230623327792
F200W,1.989,0.457,2022-06-29T09:10:13.347Z,NRCB3,2048,2048,0.10047074,0.100005336,jw01324001001_17201_00002_nrcb3_rate.fits,1,1,NIRCAM,1159.571,1.9572,0.19664133232800002
F150W,1.501,0.318,2022-06-29T08:22:15.859Z,NRCB4,2048,2048,0.10918093,0.10843939,jw01324001001_16201_00002_nrcb4_rate.fits,1,1,NIRCAM,311.366,2.0288,0.22150627078399998
F200W,1.989,0.457,2022-06-29T10:28:14.764Z,NRCA2,2048,2048,0.0835224017500877,0.08375609,jw01324001001_18201_00002_nrca2_rate.fits,1,1,NIRCAM,311.366,2.0807,0.17378506132140747
F444W,4.408,1.029,2022-06-29T00:42:01.101Z,NRCALONG,2048,2048,0.7478649,0.75185263,jw01324001001_05201_00002_nrcalong_rate.fits,1,1,NIRCAM,1159.571,0.3925,0.29353697325000006
F115W,1.154,0.225,2022-06-29T03:36:50.946Z,NRCA1,2048,2048,0.0800050571560859,0.07990761,jw01324001001_09201_00004_nrca1_rate.fits,1,1,NIRCAM,1159.571,2.9628,0.2370389833420513
F090W,0.902,0.194,2022-06-29T00:18:55.886Z,NRCB1,2048,2048,0.06425143,0.06414665,jw01324001001_05201_00001_nrcb1_rate.fits,1,1,NIRCAM,1159.571,3.564,0.22899209652
F200W,1.989,0.457,2022-06-29T09:33:07.873Z,NRCA1,2048,2048,0.095717929303646,0.09555129,jw01324001001_17201_00003_nrca1_rate.fits,1,1,NIRCAM,1159.571,1.8917,0.18106960686370713
F115W,1.154,0.225,2022-06-29T05:41:45.019Z,NRCB1,2048,2048,0.0758532732725143,0.07568889,jw01324001001_11201_00004_nrcb1_rate.fits,1,1,NIRCAM,1159.571,3.2719,0.24818432482033956
F356W,3.568,0.781,2022-06-29T07:27:19.913Z,NRCALONG,2048,2048,0.2635954618453979,0.26441792,jw01324001001_15201_00003_nrcalong_rate.fits,1,1,NIRCAM,1159.571,0.4047,0.10667708340883253
F090W,0.902,0.194,2022-06-29T01:05:05.995Z,NRCB2,2048,2048,0.0655314177274704,0.065289274,jw01324001001_05201_00003_nrcb2_rate.fits,1,1,NIRCAM,1159.571,3.4274,0.22460238111913206
F200W,1.989,0.457,2022-06-29T10:20:54.381Z,NRCB3,2048,2048,0.0954449921846389,0.094922855,jw01324001001_18201_00001_nrcb3_rate.fits,1,1,NIRCAM,311.366,1.9572,0.18680493870377524
F200W,1.989,0.457,2022-06-29T08:47:08.516Z,NRCA2,2048,2048,0.0939713716506958,0.09372405,jw01324001001_17201_00001_nrca2_rate.fits,1,1,NIRCAM,1159.571,2.0807,0.19552623299360278
F090W,0.902,0.194,2022-06-29T01:28:00.266Z,NRCB2,2048,2048,0.0664084628224372,0.06614877,jw01324001001_05201_00004_nrcb2_rate.fits,1,1,NIRCAM,1159.571,3.4274,0.22760836547762128
F115W,1.154,0.225,2022-06-29T02:27:46.502Z,NRCA2,2048,2048,0.075480275,0.07536237,jw01324001001_09201_00001_nrca2_rate.fits,1,1,NIRCAM,1159.571,3.1012,0.23407942883
F444W,4.408,1.029,2022-06-29T00:18:56.078Z,NRCALONG,2048,2048,0.7469735741615295,0.7509339,jw01324001001_05201_00001_nrcalong_rate.fits,1,1,NIRCAM,1159.571,0.3925,0.29318712785840034
F150W,1.501,0.318,2022-06-29T07:27:19.913Z,NRCA4,2048,2048,0.1147371977567672,0.11439611,jw01324001001_15201_00003_nrca4_rate.fits,1,1,NIRCAM,1159.571,2.1021,0.24118906340450036
F090W,0.902,0.194,2022-06-29T01:53:03.446Z,NRCB3,2048,2048,0.06257944,0.06229055,jw01324001001_06201_00001_nrcb3_rate.fits,1,1,NIRCAM,311.366,3.4248,0.214322066112
F277W,2.762,0.683,2022-06-29T09:56:02.208Z,NRCALONG,2048,2048,0.23810805,0.23884034,jw01324001001_17201_00004_nrcalong_rate.fits,1,1,NIRCAM,1159.571,0.4908,0.11686343094
F115W,1.154,0.225,2022-06-29T05:18:29.244Z,NRCB1,2048,2048,0.0740018,0.07382548,jw01324001001_11201_00003_nrcb1_rate.fits,1,1,NIRCAM,1159.571,3.2719,0.24212648942000004
F090W,0.902,0.194,2022-06-28T22:13:50.997Z,NRCA1,2048,2048,0.0713738799095153,0.07131225,jw01324001001_03201_00001_nrca1_rate.fits,1,1,NIRCAM,1159.571,2.9961,0.2138432815968988
F115W,1.154,0.225,2022-06-29T04:08:52.814Z,NRCA4,2048,2048,0.090217150747776,0.089735255,jw01324001001_10201_00002_nrca4_rate.fits,1,1,NIRCAM,311.366,2.7757,0.25041574533060185
F115W,1.154,0.225,2022-06-29T04:55:35.166Z,NRCA3,2048,2048,0.0797792971134185,0.079598986,jw01324001001_11201_00002_nrca3_rate.fits,1,1,NIRCAM,1159.571,2.9486,0.23523723546862577
F444W,4.408,1.029,2022-06-28T22:59:39.539Z,NRCBLONG,2048,2048,0.7767846584320068,0.7777891,jw01324001001_03201_00003_nrcblong_rate.fits,1,1,NIRCAM,1159.571,0.3728,0.28958532066345216
F200W,1.989,0.457,2022-06-29T09:56:02.144Z,NRCA1,2048,2048,0.095444694,0.09525606,jw01324001001_17201_00004_nrca1_rate.fits,1,1,NIRCAM,1159.571,1.8917,0.1805527276398
F115W,1.154,0.225,2022-06-29T03:13:56.612Z,NRCA1,2048,2048,0.07792037,0.07786211,jw01324001001_09201_00003_nrca1_rate.fits,1,1,NIRCAM,1159.571,2.9628,0.230862472236
F090W,0.902,0.194,2022-06-29T02:00:13.078Z,NRCA2,2048,2048,0.0631594508886337,0.06261432,jw01324001001_06201_00002_nrca2_rate.fits,1,1,NIRCAM,311.366,3.2824,0.20731458159685126
F115W,1.154,0.225,2022-06-29T02:50:51.397Z,NRCB3,2048,2048,0.0771401077508926,0.076912075,jw01324001001_09201_00002_nrcb3_rate.fits,1,1,NIRCAM,1159.571,3.1863,0.2457915253266691
F115W,1.154,0.225,2022-06-29T04:32:40.639Z,NRCB2,2048,2048,0.0783831477165222,0.0780504,jw01324001001_11201_00001_nrcb2_rate.fits,1,1,NIRCAM,1159.571,3.1282,0.24519816268682476
F090W,0.902,0.194,2022-06-28T22:59:39.603Z,NRCA2,2048,2048,0.06859335,0.06851199,jw01324001001_03201_00003_nrca2_rate.fits,1,1,NIRCAM,1159.571,3.2824,0.22515081203999998
F115W,1.154,0.225,2022-06-29T04:08:52.622Z,NRCB1,2048,2048,0.0758497789502143,0.075812824,jw01324001001_10201_00002_nrcb1_rate.fits,1,1,NIRCAM,311.366,3.2719,0.2481728917472062
F444W,4.408,1.029,2022-06-29T00:42:00.973Z,NRCBLONG,2048,2048,0.77537316,0.7763497,jw01324001001_05201_00002_nrcblong_rate.fits,1,1,NIRCAM,1159.571,0.3728,0.289059114048
F115W,1.154,0.225,2022-06-29T05:18:29.436Z,NRCA4,2048,2048,0.0875733643770217,0.087333575,jw01324001001_11201_00003_nrca4_rate.fits,1,1,NIRCAM,1159.571,2.7757,0.24307738750129915
F090W,0.902,0.194,2022-06-28T22:04:43.300Z,NRCB3,2048,2048,0.061717913,0.0611464,jw01324001001_02201_00001_nrcb3_rate.fits,1,1,NIRCAM,311.366,3.4248,0.2113715084424
F090W,0.902,0.194,2022-06-28T22:13:50.933Z,NRCB4,2048,2048,0.0748884528875351,0.074377365,jw01324001001_03201_00001_nrcb4_rate.fits,1,1,NIRCAM,1159.571,3.0434,0.22791551751792433
F115W,1.154,0.225,2022-06-29T04:16:02.318Z,NRCA3,2048,2048,0.076797664,0.07698593,jw01324001001_10201_00003_nrca3_rate.fits,1,1,NIRCAM,311.366,2.9486,0.2264455920704
F150W,1.501,0.318,2022-06-29T07:04:25.578Z,NRCA3,2048,2048,0.10526252,0.1050629,jw01324001001_15201_00002_nrca3_rate.fits,1,1,NIRCAM,1159.571,2.2037,0.231967015324
F150W,1.501,0.318,2022-06-29T07:27:19.657Z,NRCB1,2048,2048,0.10142279,0.10116106,jw01324001001_15201_00003_nrcb1_rate.fits,1,1,NIRCAM,1159.571,2.4124,0.244672338596
F356W,3.568,0.781,2022-06-29T07:27:19.657Z,NRCBLONG,2048,2048,0.29728267,0.29579106,jw01324001001_15201_00003_nrcblong_rate.fits,1,1,NIRCAM,1159.571,0.376,0.11177828392000001
F200W,1.989,0.457,2022-06-29T09:56:01.952Z,NRCB4,2048,2048,0.10613576,0.105220556,jw01324001001_17201_00004_nrcb4_rate.fits,1,1,NIRCAM,1159.571,1.7715,0.18801949884
F150W,1.501,0.318,2022-06-29T08:36:56.307Z,NRCB3,2048,2048,0.1010988056659698,0.10053957,jw01324001001_16201_00004_nrcb3_rate.fits,1,1,NIRCAM,311.366,2.3518,0.23776417116522774
F115W,1.154,0.225,2022-06-29T03:13:56.484Z,NRCB4,2048,2048,0.08621183,0.0857956,jw01324001001_09201_00003_nrcb4_rate.fits,1,1,NIRCAM,1159.571,2.6985,0.23264262325500001
F150W,1.501,0.318,2022-06-29T06:41:20.300Z,NRCB2,2048,2048,0.1052475124597549,0.10455402,jw01324001001_15201_00001_nrcb2_rate.fits,1,1,NIRCAM,1159.571,2.3054,0.24263761522471897
F150W,1.501,0.318,2022-06-29T08:22:15.859Z,NRCB2,2048,2048,0.1005714386701583,0.09971599,jw01324001001_16201_00002_nrcb2_rate.fits,1,1,NIRCAM,311.366,2.3054,0.23185739471018296
F200W,1.989,0.457,2022-06-29T10:28:14.828Z,NRCA4,2048,2048,0.096289605,0.09544438,jw01324001001_18201_00002_nrca4_rate.fits,1,1,NIRCAM,311.366,1.8054,0.173841252867
F444W,4.408,1.029,2022-06-29T02:07:22.389Z,NRCBLONG,2048,2048,0.7744061350822449,0.77316016,jw01324001001_06201_00003_nrcblong_rate.fits,1,1,NIRCAM,311.366,0.3728,0.2886986071586609
F090W,0.902,0.194,2022-06-28T23:22:44.689Z,NRCA4,2048,2048,0.077882707118988,0.077862516,jw01324001001_03201_00004_nrca4_rate.fits,1,1,NIRCAM,1159.571,2.9096,0.2266075246334075
F090W,0.902,0.194,2022-06-28T23:55:07.997Z,NRCA1,2048,2048,0.06791515,0.067777485,jw01324001001_04201_00002_nrca1_rate.fits,1,1,NIRCAM,311.366,2.9961,0.203480580915
F150W,1.501,0.318,2022-06-29T07:50:14.183Z,NRCA2,2048,2048,0.10015731,0.09992628,jw01324001001_15201_00004_nrca2_rate.fits,1,1,NIRCAM,1159.571,2.3836,0.23873496411599998
F200W,1.989,0.457,2022-06-29T08:47:08.516Z,NRCA4,2048,2048,0.1064735502004623,0.10605056,jw01324001001_17201_00001_nrca4_rate.fits,1,1,NIRCAM,1159.571,1.8054,0.19222734753191462
F090W,0.902,0.194,2022-06-29T00:02:17.373Z,NRCB3,2048,2048,0.06960297,0.06924878,jw01324001001_04201_00003_nrcb3_rate.fits,1,1,NIRCAM,311.366,3.4248,0.238376251656
F090W,0.902,0.194,2022-06-29T01:05:05.995Z,NRCB4,2048,2048,0.0719503462314605,0.071580425,jw01324001001_05201_00003_nrcb4_rate.fits,1,1,NIRCAM,1159.571,3.0434,0.2189736837208269
F150W,1.501,0.318,2022-06-29T08:15:06.612Z,NRCA3,2048,2048,0.11211005,0.11175806,jw01324001001_16201_00001_nrca3_rate.fits,1,1,NIRCAM,311.366,2.2037,0.247056917185
F356W,3.568,0.781,2022-06-29T08:22:15.859Z,NRCBLONG,2048,2048,0.3031482398509979,0.3011192,jw01324001001_16201_00002_nrcblong_rate.fits,1,1,NIRCAM,311.366,0.376,0.11398373818397523
F090W,0.902,0.194,2022-06-28T23:22:44.497Z,NRCB1,2048,2048,0.06397936,0.063841745,jw01324001001_03201_00004_nrcb1_rate.fits,1,1,NIRCAM,1159.571,3.564,0.22802243904
F115W,1.154,0.225,2022-06-29T06:13:46.951Z,NRCB2,2048,2048,0.08394457,0.08366279,jw01324001001_12201_00002_nrcb2_rate.fits,1,1,NIRCAM,311.366,3.1282,0.262595403874
F115W,1.154,0.225,2022-06-29T03:36:50.754Z,NRCB2,2048,2048,0.0772409439086914,0.07686822,jw01324001001_09201_00004_nrcb2_rate.fits,1,1,NIRCAM,1159.571,3.1282,0.24162512073516845
F200W,1.989,0.457,2022-06-29T09:33:07.617Z,NRCB2,2048,2048,0.09739642,0.09681593,jw01324001001_17201_00003_nrcb2_rate.fits,1,1,NIRCAM,1159.571,1.9519,0.190108072198
F444W,4.408,1.029,2022-06-29T03:13:56.676Z,NRCALONG,2048,2048,0.75036347,0.7557504,jw01324001001_09201_00003_nrcalong_rate.fits,1,1,NIRCAM,1159.571,0.3925,0.294517661975
F200W,1.989,0.457,2022-06-29T10:35:24.268Z,NRCA3,2048,2048,0.09716404,0.09662928,jw01324001001_18201_00003_nrca3_rate.fits,1,1,NIRCAM,311.366,1.8281,0.177625581524
F090W,0.902,0.194,2022-06-29T00:18:56.014Z,NRCA2,2048,2048,0.0663584172725677,0.06626798,jw01324001001_05201_00001_nrca2_rate.fits,1,1,NIRCAM,1159.571,3.2824,0.21781486885547618
F200W,1.989,0.457,2022-06-29T10:28:14.508Z,NRCB1,2048,2048,0.0924611,0.09201788,jw01324001001_18201_00002_nrcb1_rate.fits,1,1,NIRCAM,311.366,2.0223,0.18698408253
F444W,4.408,1.029,2022-06-29T04:16:02.126Z,NRCBLONG,2048,2048,0.7831768989562988,0.782061,jw01324001001_10201_00003_nrcblong_rate.fits,1,1,NIRCAM,311.366,0.3728,0.2919683479309082
F115W,1.154,0.225,2022-06-29T06:06:37.639Z,NRCA3,2048,2048,0.07986461,0.07980559,jw01324001001_12201_00001_nrca3_rate.fits,1,1,NIRCAM,311.366,2.9486,0.23548878904599999
F115W,1.154,0.225,2022-06-29T05:41:34.459Z,NRCA2,2048,2048,0.077034518122673,0.07693209,jw01324001001_11201_00004_nrca2_rate.fits,1,1,NIRCAM,1159.571,3.1012,0.23889944760203352
F200W,1.989,0.457,2022-06-29T08:47:08.260Z,NRCB1,2048,2048,0.09463836,0.094301134,jw01324001001_17201_00001_nrcb1_rate.fits,1,1,NIRCAM,1159.571,2.0223,0.191387155428
F444W,4.408,1.029,2022-06-29T00:09:27.004Z,NRCALONG,2048,2048,0.74406564,0.74666667,jw01324001001_04201_00004_nrcalong_rate.fits,1,1,NIRCAM,311.366,0.3925,0.2920457637
F090W,0.902,0.194,2022-06-29T01:05:06.123Z,NRCA1,2048,2048,0.07764156,0.07908684,jw01324001001_05201_00003_nrca1_rate.fits,1,1,NIRCAM,1159.571,2.9961,0.232621877916
F356W,3.568,0.781,2022-06-29T08:15:06.612Z,NRCALONG,2048,2048,0.26854762,0.268145,jw01324001001_16201_00001_nrcalong_rate.fits,1,1,NIRCAM,311.366,0.4047,0.108681221814
F090W,0.902,0.194,2022-06-29T00:42:00.909Z,NRCB3,2048,2048,0.0667480751872062,0.0665439,jw01324001001_05201_00002_nrcb3_rate.fits,1,1,NIRCAM,1159.571,3.4248,0.22859880790114379
F090W,0.902,0.194,2022-06-28T23:55:07.933Z,NRCB4,2048,2048,0.0764544382691383,0.07643562,jw01324001001_04201_00002_nrcb4_rate.fits,1,1,NIRCAM,311.366,3.0434,0.2326814374282955
F444W,4.408,1.029,2022-06-29T01:05:05.995Z,NRCBLONG,2048,2048,0.77411443,0.7749324,jw01324001001_05201_00003_nrcblong_rate.fits,1,1,NIRCAM,1159.571,0.3728,0.288589859504
F200W,1.989,0.457,2022-06-29T09:56:02.144Z,NRCA4,2048,2048,0.1042058616876602,0.10376656,jw01324001001_17201_00004_nrca4_rate.fits,1,1,NIRCAM,1159.571,1.8054,0.18813326269090172
F150W,1.501,0.318,2022-06-29T08:36:56.499Z,NRCA3,2048,2048,0.1004421785473823,0.09997612,jw01324001001_16201_00004_nrca3_rate.fits,1,1,NIRCAM,311.366,2.2037,0.22134442886486638
F115W,1.154,0.225,2022-06-29T03:13:56.612Z,NRCA4,2048,2048,0.08854813,0.0883115,jw01324001001_09201_00003_nrca4_rate.fits,1,1,NIRCAM,1159.571,2.7757,0.24578304444100002
F150W,1.501,0.318,2022-06-29T06:41:20.492Z,NRCA2,2048,2048,0.1069926023483276,0.1067319,jw01324001001_15201_00001_nrca2_rate.fits,1,1,NIRCAM,1159.571,2.3836,0.25502756695747364
