filtername,wave,filtwidth,date,detector,x,y,median,median_clipped,filename,observtn,visit,instrument,effexptime,PHOTMJSR,sb_mjsr
F090W,0.902,0.194,2022-08-26T01:05:47.129Z,NRCA3,2048,2048,0.058081225,0.05780071,jw02738002001_04101_00002_nrca3_rate.fits,2,1,NIRCAM,730.1,2.954,0.17157193865
F150W,1.501,0.318,2022-08-26T00:39:07.329Z,NRCA1,2048,2048,0.083952755,0.08364579,jw02738002001_02101_00004_nrca1_rate.fits,2,1,NIRCAM,418.734,2.2512,0.188994442056
F277W,2.762,0.683,2022-08-26T02:46:31.729Z,NRCBLONG,2048,2048,0.1857508420944214,0.18469967,jw02738002001_08101_00003_nrcblong_rate.fits,2,1,NIRCAM,418.734,0.4175,0.07755097657442092
F150W,1.501,0.318,2022-08-26T02:16:38.843Z,NRCB4,2048,2048,0.08083672,0.08006793,jw02738002001_06101_00004_nrcb4_rate.fits,2,1,NIRCAM,418.734,2.0288,0.164001537536
F200W,1.989,0.457,2022-08-26T02:54:56.561Z,NRCA2,2048,2048,0.07091935,0.07058984,jw02738002001_08101_00004_nrca2_rate.fits,2,1,NIRCAM,418.734,2.0807,0.14756189154500002
F090W,0.902,0.194,2022-08-26T00:52:11.002Z,NRCB2,2048,2048,0.048700858,0.04854473,jw02738002001_04101_00001_nrcb2_rate.fits,2,1,NIRCAM,730.1,3.4274,0.1669173207092
F356W,3.568,0.781,2022-08-26T00:30:42.689Z,NRCALONG,2048,2048,0.2174876034259796,0.21731679,jw02738002001_02101_00003_nrcalong_rate.fits,2,1,NIRCAM,418.734,0.4047,0.08801723310649394
F200W,1.989,0.457,2022-08-26T02:46:31.793Z,NRCB1,2048,2048,0.07111924,0.0707075,jw02738002001_08101_00003_nrcb1_rate.fits,2,1,NIRCAM,418.734,2.0223,0.14382443905199999
F200W,1.989,0.457,2022-08-26T02:37:56.530Z,NRCA3,2048,2048,0.0708427280187606,0.070304185,jw02738002001_08101_00002_nrca3_rate.fits,2,1,NIRCAM,418.734,1.8281,0.12950759109109625
F150W,1.501,0.318,2022-08-26T00:30:42.625Z,NRCB2,2048,2048,0.0733416303992271,0.072910845,jw02738002001_02101_00003_nrcb2_rate.fits,2,1,NIRCAM,418.734,2.3054,0.16908179472237816
F115W,1.154,0.225,2022-08-26T03:07:49.610Z,NRCA2,2048,2048,0.05323315,0.0530689,jw02738002001_10101_00001_nrca2_rate.fits,2,1,NIRCAM,730.1,3.1012,0.16508664477999999
