filtername wave filtwidth date detector x y median median_clipped filename observtn visit instrument effexptime
F444W 4.408 1.029 2022-06-29T02:27:46.374Z NRCBLONG 2048 2048 0.7732256650924683 0.77419734 jw01324001001_09201_00001_nrcblong_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-29T04:01:43.375Z NRCALONG 2048 2048 0.74074817 0.743173 jw01324001001_10201_00001_nrcalong_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-29T02:00:12.950Z NRCBLONG 2048 2048 0.7785229 0.77755934 jw01324001001_06201_00002_nrcblong_rate.fits 001 001 NIRCAM 311.366
F150W 1.501 0.318 2022-06-29T08:22:16.051Z NRCA2 2048 2048 0.09318152815103531 0.093134016 jw01324001001_16201_00002_nrca2_rate.fits 001 001 NIRCAM 311.366
F200W 1.989 0.457 2022-06-29T10:28:14.572Z NRCB4 2048 2048 0.10914911329746246 0.10805386 jw01324001001_18201_00002_nrcb4_rate.fits 001 001 NIRCAM 311.366
F356W 3.568 0.781 2022-06-29T08:29:46.803Z NRCBLONG 2048 2048 0.29021769762039185 0.28803062 jw01324001001_16201_00003_nrcblong_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-28T23:22:44.561Z NRCB4 2048 2048 0.07321720570325851 0.0728229 jw01324001001_03201_00004_nrcb4_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-29T02:50:51.461Z NRCBLONG 2048 2048 0.8217216 0.82607836 jw01324001001_09201_00002_nrcblong_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T22:59:39.539Z NRCB4 2048 2048 0.07642609 0.07603972 jw01324001001_03201_00003_nrcb4_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T04:01:43.375Z NRCA3 2048 2048 0.08239535242319107 0.08239288 jw01324001001_10201_00001_nrca3_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T04:32:40.831Z NRCA4 2048 2048 0.08719571 0.08695996 jw01324001001_11201_00001_nrca4_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-29T01:53:03.446Z NRCBLONG 2048 2048 0.774412989616394 0.77327704 jw01324001001_06201_00001_nrcblong_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-29T04:08:52.814Z NRCALONG 2048 2048 0.7461534 0.7484652 jw01324001001_10201_00002_nrcalong_rate.fits 001 001 NIRCAM 311.366
F150W 1.501 0.318 2022-06-29T06:41:20.300Z NRCB1 2048 2048 0.10245101 0.10218139 jw01324001001_15201_00001_nrcb1_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T02:00:12.950Z NRCB4 2048 2048 0.06667932122945786 0.06628716 jw01324001001_06201_00002_nrcb4_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T04:08:52.622Z NRCB2 2048 2048 0.07290615141391754 0.072877236 jw01324001001_10201_00002_nrcb2_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T01:28:00.458Z NRCA4 2048 2048 0.07412302494049072 0.073945954 jw01324001001_05201_00004_nrca4_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T00:09:27.004Z NRCA3 2048 2048 0.06949663162231445 0.06975068 jw01324001001_04201_00004_nrca3_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T02:18:38.805Z NRCB3 2048 2048 0.07939349114894867 0.07961637 jw01324001001_08201_00001_nrcb3_rate.fits 001 001 NIRCAM 311.366
F150W 1.501 0.318 2022-06-29T07:27:19.657Z NRCB2 2048 2048 0.10476592 0.10410189 jw01324001001_15201_00003_nrcb2_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T02:27:46.374Z NRCB4 2048 2048 0.0873796 0.08694796 jw01324001001_09201_00001_nrcb4_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T02:00:13.078Z NRCA1 2048 2048 0.07014191150665283 0.07013952 jw01324001001_06201_00002_nrca1_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-29T04:01:43.183Z NRCBLONG 2048 2048 0.77193147 0.7706465 jw01324001001_10201_00001_nrcblong_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-29T02:00:13.078Z NRCALONG 2048 2048 0.7397137 0.74219036 jw01324001001_06201_00002_nrcalong_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-29T02:27:46.566Z NRCALONG 2048 2048 0.7468237280845642 0.7509505 jw01324001001_09201_00001_nrcalong_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T09:56:02.144Z NRCA2 2048 2048 0.09041361510753632 0.0901911 jw01324001001_17201_00004_nrca2_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T06:41:20.556Z NRCA4 2048 2048 0.1149134635925293 0.11456026 jw01324001001_15201_00001_nrca4_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T02:07:22.389Z NRCB3 2048 2048 0.06679191 0.066302985 jw01324001001_06201_00003_nrcb3_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T03:13:56.612Z NRCA2 2048 2048 0.0742880329489708 0.07415732 jw01324001001_09201_00003_nrca2_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T06:32:12.922Z NRCA3 2048 2048 0.10228724777698517 0.101913124 jw01324001001_14201_00001_nrca3_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-28T22:36:45.204Z NRCB3 2048 2048 0.06675244867801666 0.066483855 jw01324001001_03201_00002_nrcb3_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T22:59:39.603Z NRCA1 2048 2048 0.06674720346927643 0.066695444 jw01324001001_03201_00003_nrca1_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T04:32:40.639Z NRCB1 2048 2048 0.07528456300497055 0.07512265 jw01324001001_11201_00001_nrcb1_rate.fits 001 001 NIRCAM 1159.571
F356W 3.568 0.781 2022-06-29T08:29:47.059Z NRCALONG 2048 2048 0.261728972196579 0.2611245 jw01324001001_16201_00003_nrcalong_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T01:28:00.266Z NRCB1 2048 2048 0.0634876936674118 0.06331988 jw01324001001_05201_00004_nrcb1_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T02:27:46.502Z NRCA1 2048 2048 0.07789245 0.07781923 jw01324001001_09201_00001_nrca1_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T22:13:50.997Z NRCA2 2048 2048 0.07101377844810486 0.070948005 jw01324001001_03201_00001_nrca2_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T05:18:29.244Z NRCB2 2048 2048 0.07853856 0.0782089 jw01324001001_11201_00003_nrcb2_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T05:41:34.459Z NRCA1 2048 2048 0.07888083159923553 0.0787861 jw01324001001_11201_00004_nrca1_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T07:50:13.991Z NRCB4 2048 2048 0.11881084 0.11809797 jw01324001001_15201_00004_nrcb4_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-29T01:05:06.123Z NRCALONG 2048 2048 0.74701804 0.7510692 jw01324001001_05201_00003_nrcalong_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T10:20:54.573Z NRCA3 2048 2048 0.103677094 0.10315415 jw01324001001_18201_00001_nrca3_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T01:05:06.123Z NRCA2 2048 2048 0.07001635432243347 0.06999987 jw01324001001_05201_00003_nrca2_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T08:47:08.260Z NRCB2 2048 2048 0.0976798 0.09712609 jw01324001001_17201_00001_nrcb2_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T06:13:46.887Z NRCB1 2048 2048 0.0687260776758194 0.06832657 jw01324001001_12201_00002_nrcb1_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T06:20:56.583Z NRCA3 2048 2048 0.08339095115661621 0.08310191 jw01324001001_12201_00003_nrca3_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-28T23:22:44.561Z NRCB2 2048 2048 0.06356371 0.06334687 jw01324001001_03201_00004_nrcb2_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-29T05:41:45.019Z NRCBLONG 2048 2048 0.7732321 0.77411824 jw01324001001_11201_00004_nrcblong_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T09:10:13.539Z NRCA3 2048 2048 0.10140641033649445 0.10103002 jw01324001001_17201_00002_nrca3_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T08:22:16.051Z NRCA4 2048 2048 0.111721456 0.111128286 jw01324001001_16201_00002_nrca4_rate.fits 001 001 NIRCAM 311.366
F200W 1.989 0.457 2022-06-29T10:28:14.572Z NRCB2 2048 2048 0.09607700258493423 0.09516758 jw01324001001_18201_00002_nrcb2_rate.fits 001 001 NIRCAM 311.366
F356W 3.568 0.781 2022-06-29T07:04:25.578Z NRCALONG 2048 2048 0.2622019350528717 0.26304168 jw01324001001_15201_00002_nrcalong_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-28T22:13:50.933Z NRCBLONG 2048 2048 0.775482714176178 0.7764092 jw01324001001_03201_00001_nrcblong_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T03:36:50.754Z NRCB1 2048 2048 0.07428790628910065 0.07408317 jw01324001001_09201_00004_nrcb1_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T00:18:56.014Z NRCA1 2048 2048 0.07023370265960693 0.070162535 jw01324001001_05201_00001_nrca1_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T09:33:07.617Z NRCB1 2048 2048 0.09623530507087708 0.09588325 jw01324001001_17201_00003_nrcb1_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T07:50:14.183Z NRCA1 2048 2048 0.10407187044620514 0.103974864 jw01324001001_15201_00004_nrca1_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T23:55:07.997Z NRCA2 2048 2048 0.08008921146392822 0.08046381 jw01324001001_04201_00002_nrca2_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T04:23:11.629Z NRCB3 2048 2048 0.0803509 0.08054081 jw01324001001_10201_00004_nrcb3_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T05:41:45.019Z NRCB4 2048 2048 0.087608434 0.08712727 jw01324001001_11201_00004_nrcb4_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T03:36:50.946Z NRCA4 2048 2048 0.08629670739173889 0.08606812 jw01324001001_09201_00004_nrca4_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T00:18:55.886Z NRCB4 2048 2048 0.07287343 0.07250914 jw01324001001_05201_00001_nrcb4_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T08:29:47.059Z NRCA3 2048 2048 0.10267568 0.10227043 jw01324001001_16201_00003_nrca3_rate.fits 001 001 NIRCAM 311.366
F200W 1.989 0.457 2022-06-29T09:33:07.873Z NRCA4 2048 2048 0.1061469241976738 0.10569918 jw01324001001_17201_00003_nrca4_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T23:47:58.430Z NRCB3 2048 2048 0.06767591089010239 0.067320645 jw01324001001_04201_00001_nrcb3_rate.fits 001 001 NIRCAM 311.366
F150W 1.501 0.318 2022-06-29T08:22:15.859Z NRCB1 2048 2048 0.10301304 0.10240688 jw01324001001_16201_00002_nrcb1_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-28T22:36:45.332Z NRCALONG 2048 2048 0.7491001 0.75445735 jw01324001001_03201_00002_nrcalong_rate.fits 001 001 NIRCAM 1159.571
F356W 3.568 0.781 2022-06-29T06:41:20.364Z NRCBLONG 2048 2048 0.29559767 0.29403657 jw01324001001_15201_00001_nrcblong_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T06:13:47.143Z NRCA4 2048 2048 0.07758002 0.07779026 jw01324001001_12201_00002_nrca4_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-28T22:04:43.428Z NRCA2 2048 2048 0.060655493 0.060260735 jw01324001001_02201_00001_nrca2_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T04:16:02.126Z NRCB2 2048 2048 0.0794006884098053 0.07932646 jw01324001001_10201_00003_nrcb2_rate.fits 001 001 NIRCAM 311.366
F356W 3.568 0.781 2022-06-29T07:50:14.183Z NRCALONG 2048 2048 0.26195356 0.26296866 jw01324001001_15201_00004_nrcalong_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T07:04:25.386Z NRCB2 2048 2048 0.10521858185529709 0.104560874 jw01324001001_15201_00002_nrcb2_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-29T04:55:34.974Z NRCBLONG 2048 2048 0.7746529 0.7755939 jw01324001001_11201_00002_nrcblong_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T00:09:26.812Z NRCB1 2048 2048 0.06523425 0.06476207 jw01324001001_04201_00004_nrcb1_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T02:18:38.933Z NRCA1 2048 2048 0.06895761 0.068882905 jw01324001001_08201_00001_nrca1_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-28T22:36:45.204Z NRCB4 2048 2048 0.07442238181829453 0.07397855 jw01324001001_03201_00002_nrcb4_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T04:01:43.183Z NRCB1 2048 2048 0.072484046 0.07231441 jw01324001001_10201_00001_nrcb1_rate.fits 001 001 NIRCAM 311.366
F277W 2.762 0.683 2022-06-29T10:35:24.268Z NRCALONG 2048 2048 0.23857034742832184 0.23827806 jw01324001001_18201_00003_nrcalong_rate.fits 001 001 NIRCAM 311.366
F150W 1.501 0.318 2022-06-29T08:36:56.499Z NRCA2 2048 2048 0.0922260582447052 0.09207745 jw01324001001_16201_00004_nrca2_rate.fits 001 001 NIRCAM 311.366
F150W 1.501 0.318 2022-06-29T06:32:12.922Z NRCA4 2048 2048 0.11523095 0.114687204 jw01324001001_14201_00001_nrca4_rate.fits 001 001 NIRCAM 311.366
F150W 1.501 0.318 2022-06-29T06:41:20.556Z NRCA3 2048 2048 0.10473772 0.10456817 jw01324001001_15201_00001_nrca3_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T02:07:22.389Z NRCB4 2048 2048 0.07794439 0.07789601 jw01324001001_06201_00003_nrcb4_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T00:09:27.004Z NRCA4 2048 2048 0.07557596266269684 0.0758427 jw01324001001_04201_00004_nrca4_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T01:28:00.458Z NRCA3 2048 2048 0.07411454617977142 0.07394685 jw01324001001_05201_00004_nrca3_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T02:27:46.374Z NRCB3 2048 2048 0.07608775794506073 0.075848214 jw01324001001_09201_00001_nrcb3_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T02:18:38.805Z NRCB4 2048 2048 0.09952632 0.09880163 jw01324001001_08201_00001_nrcb4_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T01:53:03.574Z NRCA2 2048 2048 0.052570164 0.052347578 jw01324001001_06201_00001_nrca2_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-29T04:32:40.831Z NRCALONG 2048 2048 0.7461603879928589 0.7515623 jw01324001001_11201_00001_nrcalong_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T04:55:34.974Z NRCB2 2048 2048 0.07854376 0.0782383 jw01324001001_11201_00002_nrcb2_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-29T02:18:38.805Z NRCBLONG 2048 2048 0.7757463455200195 0.7744861 jw01324001001_08201_00001_nrcblong_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-28T23:22:44.689Z NRCALONG 2048 2048 0.7487116456031799 0.7527261 jw01324001001_03201_00004_nrcalong_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T06:32:12.730Z NRCB1 2048 2048 0.09840396046638489 0.097816706 jw01324001001_14201_00001_nrcb1_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T02:07:22.517Z NRCA1 2048 2048 0.06502131372690201 0.06477342 jw01324001001_06201_00003_nrca1_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T02:00:12.886Z NRCB3 2048 2048 0.073435 0.07328153 jw01324001001_06201_00002_nrcb3_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T02:50:51.589Z NRCA2 2048 2048 0.07876236 0.07861487 jw01324001001_09201_00002_nrca2_rate.fits 001 001 NIRCAM 1159.571
F277W 2.762 0.683 2022-06-29T09:33:07.617Z NRCBLONG 2048 2048 0.27198243141174316 0.2706572 jw01324001001_17201_00003_nrcblong_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T04:32:40.831Z NRCA3 2048 2048 0.07963623106479645 0.07946837 jw01324001001_11201_00001_nrca3_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T22:59:39.539Z NRCB3 2048 2048 0.067485034 0.067245506 jw01324001001_03201_00003_nrcb3_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T04:01:43.375Z NRCA4 2048 2048 0.08870294690132141 0.088207535 jw01324001001_10201_00001_nrca4_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-28T22:36:45.332Z NRCA1 2048 2048 0.06685 0.06676892 jw01324001001_03201_00002_nrca1_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T06:20:56.390Z NRCB1 2048 2048 0.0708047 0.07050157 jw01324001001_12201_00003_nrcb1_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T06:13:47.143Z NRCA3 2048 2048 0.07798139750957489 0.077947006 jw01324001001_12201_00002_nrca3_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-29T00:02:17.373Z NRCBLONG 2048 2048 0.772805 0.77157795 jw01324001001_04201_00003_nrcblong_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T03:36:50.946Z NRCA3 2048 2048 0.08090375363826752 0.08075047 jw01324001001_09201_00004_nrca3_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T09:33:07.873Z NRCA3 2048 2048 0.10101378 0.10063296 jw01324001001_17201_00003_nrca3_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T23:47:58.430Z NRCB4 2048 2048 0.07382554 0.073678926 jw01324001001_04201_00001_nrcb4_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T00:18:55.886Z NRCB3 2048 2048 0.0640905 0.06389205 jw01324001001_05201_00001_nrcb3_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T08:29:47.059Z NRCA4 2048 2048 0.11986174 0.11934697 jw01324001001_16201_00003_nrca4_rate.fits 001 001 NIRCAM 311.366
F200W 1.989 0.457 2022-06-29T10:35:24.012Z NRCB2 2048 2048 0.092306115 0.091329575 jw01324001001_18201_00003_nrcb2_rate.fits 001 001 NIRCAM 311.366
F200W 1.989 0.457 2022-06-29T09:10:13.283Z NRCB1 2048 2048 0.09580938518047333 0.09545464 jw01324001001_17201_00002_nrcb1_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-29T04:23:11.821Z NRCALONG 2048 2048 0.7373303174972534 0.7399306 jw01324001001_10201_00004_nrcalong_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T06:06:37.447Z NRCB2 2048 2048 0.07478669285774231 0.07487844 jw01324001001_12201_00001_nrcb2_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T05:41:45.019Z NRCB3 2048 2048 0.07552414 0.075283185 jw01324001001_11201_00004_nrcb3_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T04:23:11.629Z NRCB4 2048 2048 0.087874085 0.08717103 jw01324001001_10201_00004_nrcb4_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-28T22:04:43.428Z NRCALONG 2048 2048 0.74749476 0.74980783 jw01324001001_02201_00001_nrcalong_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-29T03:36:50.754Z NRCBLONG 2048 2048 0.7753876 0.7763749 jw01324001001_09201_00004_nrcblong_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T10:20:54.316Z NRCB1 2048 2048 0.09325237 0.09282916 jw01324001001_18201_00001_nrcb1_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T00:42:01.101Z NRCA2 2048 2048 0.06801576 0.06794161 jw01324001001_05201_00002_nrca2_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-29T06:20:56.390Z NRCBLONG 2048 2048 0.7774913311004639 0.77643216 jw01324001001_12201_00003_nrcblong_rate.fits 001 001 NIRCAM 311.366
F150W 1.501 0.318 2022-06-29T08:22:16.051Z NRCA3 2048 2048 0.09853777 0.09815865 jw01324001001_16201_00002_nrca3_rate.fits 001 001 NIRCAM 311.366
F200W 1.989 0.457 2022-06-29T09:10:13.539Z NRCA4 2048 2048 0.10404197871685028 0.103600234 jw01324001001_17201_00002_nrca4_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T23:47:58.558Z NRCA1 2048 2048 0.063819020986557 0.06343059 jw01324001001_04201_00001_nrca1_rate.fits 001 001 NIRCAM 311.366
F150W 1.501 0.318 2022-06-29T08:29:46.803Z NRCB1 2048 2048 0.10541272908449173 0.10481607 jw01324001001_16201_00003_nrcb1_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T06:20:56.583Z NRCA4 2048 2048 0.08141010254621506 0.08141892 jw01324001001_12201_00003_nrca4_rate.fits 001 001 NIRCAM 311.366
F356W 3.568 0.781 2022-06-29T06:32:12.986Z NRCALONG 2048 2048 0.26242465 0.2619897 jw01324001001_14201_00001_nrcalong_rate.fits 001 001 NIRCAM 311.366
F150W 1.501 0.318 2022-06-29T07:50:13.991Z NRCB3 2048 2048 0.10209015011787415 0.10163968 jw01324001001_15201_00004_nrcb3_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T00:02:17.501Z NRCA2 2048 2048 0.06242068111896515 0.06205711 jw01324001001_04201_00003_nrca2_rate.fits 001 001 NIRCAM 311.366
F150W 1.501 0.318 2022-06-29T08:15:06.356Z NRCB2 2048 2048 0.11113406 0.1103266 jw01324001001_16201_00001_nrcb2_rate.fits 001 001 NIRCAM 311.366
F200W 1.989 0.457 2022-06-29T10:20:54.573Z NRCA4 2048 2048 0.105279624 0.10455154 jw01324001001_18201_00001_nrca4_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T04:23:11.757Z NRCA1 2048 2048 0.07834098 0.07860348 jw01324001001_10201_00004_nrca1_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T04:16:02.318Z NRCA1 2048 2048 0.07129611074924469 0.071334794 jw01324001001_10201_00003_nrca1_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-28T22:04:43.300Z NRCB1 2048 2048 0.06335675 0.06291709 jw01324001001_02201_00001_nrcb1_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T04:55:34.974Z NRCB4 2048 2048 0.09079838 0.090286255 jw01324001001_11201_00002_nrcb4_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T04:08:52.622Z NRCB3 2048 2048 0.07252179831266403 0.07231406 jw01324001001_10201_00002_nrcb3_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T00:09:27.004Z NRCA2 2048 2048 0.06619792 0.06581358 jw01324001001_04201_00004_nrca2_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T02:18:38.805Z NRCB2 2048 2048 0.07687938213348389 0.0769572 jw01324001001_08201_00001_nrcb2_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T01:53:03.574Z NRCA4 2048 2048 0.06506113 0.06452472 jw01324001001_06201_00001_nrca4_rate.fits 001 001 NIRCAM 311.366
F150W 1.501 0.318 2022-06-29T07:27:19.657Z NRCB3 2048 2048 0.1044641 0.10400542 jw01324001001_15201_00003_nrcb3_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-29T00:02:17.501Z NRCALONG 2048 2048 0.7479596 0.7497824 jw01324001001_04201_00003_nrcalong_rate.fits 001 001 NIRCAM 311.366
F150W 1.501 0.318 2022-06-29T07:04:25.578Z NRCA1 2048 2048 0.10104446113109589 0.10095418 jw01324001001_15201_00002_nrca1_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T04:01:43.375Z NRCA2 2048 2048 0.09219382703304291 0.092352234 jw01324001001_10201_00001_nrca2_rate.fits 001 001 NIRCAM 311.366
F150W 1.501 0.318 2022-06-29T08:36:56.243Z NRCB1 2048 2048 0.09518028050661087 0.094748944 jw01324001001_16201_00004_nrcb1_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-29T03:36:50.946Z NRCALONG 2048 2048 0.7480055689811707 0.7521001 jw01324001001_09201_00004_nrcalong_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-28T22:04:43.300Z NRCBLONG 2048 2048 0.77668434 0.77558315 jw01324001001_02201_00001_nrcblong_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T02:50:51.589Z NRCA4 2048 2048 0.08885821 0.08865719 jw01324001001_09201_00002_nrca4_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-29T04:23:11.629Z NRCBLONG 2048 2048 0.77966756 0.7785544 jw01324001001_10201_00004_nrcblong_rate.fits 001 001 NIRCAM 311.366
F150W 1.501 0.318 2022-06-29T07:04:25.386Z NRCB4 2048 2048 0.12059934 0.11990597 jw01324001001_15201_00002_nrcb4_rate.fits 001 001 NIRCAM 1159.571
