filtername,wave,filtwidth,date,detector,x,y,median,median_clipped,filename,observtn,visit,instrument,effexptime,PHOTMJSR,sb_mjsr
F200W,1.989,0.457,2022-06-07T06:20:15.512Z,NRCB3,2048,2048,0.07953525,0.07886857,jw02736001001_02105_00005_nrcb3_rate.fits,1,1,NIRCAM,837.468,1.9572,0.1556663913
F150W,1.501,0.318,2022-06-07T04:44:31.646Z,NRCA2,2048,2048,0.08901849,0.08873162,jw02736001001_02103_00008_nrca2_rate.fits,1,1,NIRCAM,837.468,2.3836,0.21218447276400001
F356W,3.568,0.781,2022-06-07T03:12:00.739Z,NRCALONG,2048,2048,0.25236315,0.2522109,jw02736001001_02103_00002_nrcalong_rate.fits,1,1,NIRCAM,837.468,0.4047,0.102131366805
F200W,1.989,0.457,2022-06-07T06:35:39.223Z,NRCA2,2048,2048,0.0710975527763366,0.07047789,jw02736001001_02105_00006_nrca2_rate.fits,1,1,NIRCAM,837.468,2.0807,0.14793267806172358
F150W,1.501,0.318,2022-06-07T02:56:26.660Z,NRCA3,2048,2048,0.08488059,0.08457053,jw02736001001_02103_00001_nrca3_rate.fits,1,1,NIRCAM,837.468,2.2037,0.187051356183
F200W,1.989,0.457,2022-06-07T06:04:52.185Z,NRCB4,2048,2048,0.0959425866603851,0.094475284,jw02736001001_02105_00004_nrcb4_rate.fits,1,1,NIRCAM,837.468,1.7715,0.16996229226887222
F090W,0.902,0.194,2022-06-07T02:38:00.741Z,NRCA3,2048,2048,0.060752213,0.060550604,jw02736001001_02101_00009_nrca3_rate.fits,1,1,NIRCAM,837.468,2.954,0.17946203720200002
F090W,0.902,0.194,2022-06-07T00:50:17.196Z,NRCA1,2048,2048,0.060854197,0.0606578,jw02736001001_02101_00002_nrca1_rate.fits,1,1,NIRCAM,837.468,2.9961,0.18232525963170002
F090W,0.902,0.194,2022-06-07T02:22:37.094Z,NRCB1,2048,2048,0.053012956,0.05261536,jw02736001001_02101_00008_nrcb1_rate.fits,1,1,NIRCAM,837.468,3.564,0.188938175184
F090W,0.902,0.194,2022-06-07T01:05:40.267Z,NRCB3,2048,2048,0.0579891428351402,0.057621777,jw02736001001_02101_00003_nrcb3_rate.fits,1,1,NIRCAM,837.468,3.4248,0.19860121638178815
F444W,4.408,1.029,2022-06-07T05:49:28.858Z,NRCBLONG,2048,2048,0.6426738500595093,0.64015305,jw02736001001_02105_00003_nrcblong_rate.fits,1,1,NIRCAM,837.468,0.3728,0.23958881130218507
F356W,3.568,0.781,2022-06-07T02:56:26.340Z,NRCBLONG,2048,2048,0.2851297,0.2812165,jw02736001001_02103_00001_nrcblong_rate.fits,1,1,NIRCAM,837.468,0.376,0.1072087672
F090W,0.902,0.194,2022-06-07T02:07:13.703Z,NRCB1,2048,2048,0.053207703,0.052863598,jw02736001001_02101_00007_nrcb1_rate.fits,1,1,NIRCAM,837.468,3.564,0.189632253492
F090W,0.902,0.194,2022-06-07T01:51:50.632Z,NRCA3,2048,2048,0.0612086653709411,0.061025664,jw02736001001_02101_00006_nrca3_rate.fits,1,1,NIRCAM,837.468,2.954,0.18081039750576003
F200W,1.989,0.457,2022-06-07T05:18:31.644Z,NRCA4,2048,2048,0.09220369,0.09172972,jw02736001001_02105_00001_nrca4_rate.fits,1,1,NIRCAM,837.468,1.8054,0.166464541926
F090W,0.902,0.194,2022-06-07T01:36:26.985Z,NRCB2,2048,2048,0.05806265771389,0.05763494,jw02736001001_02101_00005_nrcb2_rate.fits,1,1,NIRCAM,837.468,3.4274,0.1990039530485866
F150W,1.501,0.318,2022-06-07T03:58:21.281Z,NRCB4,2048,2048,0.0944918,0.09346964,jw02736001001_02103_00005_nrcb4_rate.fits,1,1,NIRCAM,837.468,2.0288,0.19170496384
F200W,1.989,0.457,2022-06-07T05:18:31.324Z,NRCB1,2048,2048,0.0845713466405868,0.083203346,jw02736001001_02105_00001_nrcb1_rate.fits,1,1,NIRCAM,837.468,2.0223,0.17102863431125867
F150W,1.501,0.318,2022-06-07T04:29:08.319Z,NRCA2,2048,2048,0.08604461,0.08566797,jw02736001001_02103_00007_nrca2_rate.fits,1,1,NIRCAM,837.468,2.3836,0.205095932396
F090W,0.902,0.194,2022-06-07T02:07:14.023Z,NRCA4,2048,2048,0.0627717673778534,0.06262044,jw02736001001_02101_00007_nrca4_rate.fits,1,1,NIRCAM,837.468,2.9096,0.18264073436260225
F150W,1.501,0.318,2022-06-07T03:58:21.601Z,NRCA1,2048,2048,0.0863603949546814,0.08589133,jw02736001001_02103_00005_nrca1_rate.fits,1,1,NIRCAM,837.468,2.2512,0.19441452112197874
