filtername,wave,filtwidth,date,detector,x,y,median,median_clipped,filename,observtn,visit,instrument,PHOTMJSR,sb_mjsr
F200W,1.989,0.457,2022-04-29T11:40:41.486Z,NRCB4,2048,2048,0.21672817,0.21590807,jw01448007001_04101_00001_nrcb4_rate.fits,7,1,NIRCAM,1.7715,0.383933953155
F150W,1.501,0.318,2022-05-06T00:34:09.838Z,NRCB2,2048,2048,0.062141642,0.061627414,jw01448003001_08101_00002_nrcb2_rate.fits,3,1,NIRCAM,2.3054,0.1432613414668
F356W,3.568,0.781,2022-05-06T03:15:29.381Z,NRCBLONG,2048,2048,0.2751420736312866,0.2729993,jw01448004001_06101_00001_nrcblong_rate.fits,4,1,NIRCAM,0.376,0.10345341968536377
F115W,1.154,0.225,2022-05-03T00:42:20.075Z,NRCB1,2048,2048,0.066305734,0.06546205,jw01448005001_06101_00002_nrcb1_rate.fits,5,1,NIRCAM,3.2719,0.21694573107460002
F115W,1.154,0.225,2022-05-06T03:15:29.381Z,NRCB4,2048,2048,0.0859186202287674,0.08527322,jw01448004001_06101_00001_nrcb4_rate.fits,4,1,NIRCAM,2.6985,0.23185139668732882
F200W,1.989,0.457,2022-05-06T05:26:34.653Z,NRCB1,2048,2048,0.071006,0.06967741,jw01448006001_04101_00002_nrcb1_rate.fits,6,1,NIRCAM,2.0223,0.1435954338
F277W,2.762,0.683,2022-05-03T00:07:04.877Z,NRCBLONG,2048,2048,0.2412353754043579,0.23818257,jw01448005001_02101_00001_nrcblong_rate.fits,5,1,NIRCAM,0.4175,0.10071576923131942
F070W,0.704,0.132,2022-05-05T23:47:05.969Z,NRCB1,2048,2048,0.0290802270174026,0.028264595,jw01448003001_02101_00002_nrcb1_rate.fits,3,1,NIRCAM,4.474,0.13010493567585923
F200W,1.989,0.457,2022-04-29T09:38:44.437Z,NRCB4,2048,2048,1.2356722354888916,1.0264388,jw01448008001_04101_00003_nrcb4_rate.fits,8,1,NIRCAM,1.7715,2.1889933651685713
F070W,0.704,0.132,2022-04-29T06:31:59.904Z,NRCB4,2048,2048,0.0724198669195175,0.07213013,jw01448002001_02101_00001_nrcb4_rate.fits,2,1,NIRCAM,3.798,0.27505065456032746
F150W,1.501,0.318,2022-05-06T03:34:48.996Z,NRCB3,2048,2048,0.080179251730442,0.07935796,jw01448004001_08101_00002_nrcb3_rate.fits,4,1,NIRCAM,2.3518,0.1885655642196535
F150W,1.501,0.318,2022-04-29T07:26:56.093Z,NRCB4,2048,2048,0.09587723,0.0950049,jw01448002001_08101_00003_nrcb4_rate.fits,2,1,NIRCAM,2.0288,0.194515724224
F277W,2.762,0.683,2022-04-29T11:29:14.319Z,NRCBLONG,2048,2048,0.5407702922821045,0.5393761,jw01448007001_02101_00002_nrcblong_rate.fits,7,1,NIRCAM,0.4175,0.2257715970277786
F356W,3.568,0.781,2022-05-06T05:42:40.988Z,NRCBLONG,2048,2048,0.25933746,0.2557285,jw01448006001_06101_00002_nrcblong_rate.fits,6,1,NIRCAM,0.376,0.09751088496
F200W,1.989,0.457,2022-04-29T09:34:48.213Z,NRCB3,2048,2048,1.1054782,0.93984616,jw01448008001_04101_00002_nrcb3_rate.fits,8,1,NIRCAM,1.9572,2.16364193304
F070W,0.704,0.132,2022-05-06T02:43:48.967Z,NRCB4,2048,2048,0.0499798059463501,0.049023647,jw01448004001_02101_00001_nrcb4_rate.fits,4,1,NIRCAM,3.798,0.18982330298423766
F480M,4.874,0.3,2022-05-06T00:38:06.062Z,NRCBLONG,2048,2048,0.2593306,0.25863934,jw01448003001_08101_00003_nrcblong_rate.fits,3,1,NIRCAM,1.4584,0.37820774704
F070W,0.704,0.132,2022-05-03T00:11:01.101Z,NRCB1,2048,2048,0.0305322259664535,0.029492129,jw01448005001_02101_00002_nrcb1_rate.fits,5,1,NIRCAM,4.474,0.13660117897391297
F115W,1.154,0.225,2022-04-29T07:03:29.566Z,NRCB4,2048,2048,0.050688177,0.04987374,jw01448002001_06101_00001_nrcb4_rate.fits,2,1,NIRCAM,2.6985,0.1367820456345
F150W,1.501,0.318,2022-05-03T00:57:54.218Z,NRCB2,2048,2048,0.090173535,0.08938594,jw01448005001_08101_00002_nrcb2_rate.fits,5,1,NIRCAM,2.3054,0.207886067589
F200W,1.989,0.457,2022-05-02T19:00:57.919Z,NRCB4,2048,2048,1.1860868,1.0224378,jw01448001001_04101_00001_nrcb4_rate.fits,1,1,NIRCAM,1.7715,2.1011527662000002
F444W,4.408,1.029,2022-04-29T11:48:33.869Z,NRCBLONG,2048,2048,1.5474597,1.5470953,jw01448007001_04101_00003_nrcblong_rate.fits,7,1,NIRCAM,0.3728,0.57689297616
F115W,1.154,0.225,2022-05-06T00:18:35.695Z,NRCB1,2048,2048,0.056332808,0.055918038,jw01448003001_06101_00002_nrcb1_rate.fits,3,1,NIRCAM,3.2719,0.1843153144952
F480M,4.874,0.3,2022-04-29T10:06:07.187Z,NRCBLONG,2048,2048,1.9056031703948977,1.7333982,jw01448008001_08101_00002_nrcblong_rate.fits,8,1,NIRCAM,1.4584,2.7791316637039185
F150W,1.501,0.318,2022-05-06T03:38:45.219Z,NRCB4,2048,2048,0.07822276,0.07731935,jw01448004001_08101_00003_nrcb4_rate.fits,4,1,NIRCAM,2.0288,0.158698335488
F150W,1.501,0.318,2022-04-29T07:22:59.869Z,NRCB3,2048,2048,0.0870756,0.08669945,jw01448002001_08101_00002_nrcb3_rate.fits,2,1,NIRCAM,2.3518,0.20478439608
F115W,1.154,0.225,2022-05-06T05:42:40.988Z,NRCB2,2048,2048,0.0534432306885719,0.05212549,jw01448006001_06101_00002_nrcb2_rate.fits,6,1,NIRCAM,3.1282,0.16718111423999063
F150W,1.501,0.318,2022-05-02T19:32:06.141Z,NRCB4,2048,2048,0.7163143157958984,0.67202926,jw01448001001_08101_00001_nrcb4_rate.fits,1,1,NIRCAM,2.0288,1.4532584838867186
F480M,4.874,0.3,2022-04-29T12:12:21.900Z,NRCBLONG,2048,2048,0.66038316,0.6593686,jw01448007001_08101_00001_nrcblong_rate.fits,7,1,NIRCAM,1.4584,0.9631028005439999
F200W,1.989,0.457,2022-05-03T00:26:24.492Z,NRCB2,2048,2048,0.0787715837359428,0.07768519,jw01448005001_04101_00002_nrcb2_rate.fits,5,1,NIRCAM,1.9519,0.15375425429418674
F150W,1.501,0.318,2022-04-29T10:06:07.187Z,NRCB3,2048,2048,0.7612692713737488,0.6819386,jw01448008001_08101_00002_nrcb3_rate.fits,8,1,NIRCAM,2.3518,1.7903530724167822
F444W,4.408,1.029,2022-05-05T23:58:33.200Z,NRCBLONG,2048,2048,0.5914607048034668,0.5894088,jw01448003001_04101_00001_nrcblong_rate.fits,3,1,NIRCAM,0.3728,0.22049655075073243
F200W,1.989,0.457,2022-05-06T03:07:15.493Z,NRCB4,2048,2048,0.08562092,0.0849282,jw01448004001_04101_00003_nrcb4_rate.fits,4,1,NIRCAM,1.7715,0.15167745978000002
F444W,4.408,1.029,2022-05-02T19:04:54.143Z,NRCBLONG,2048,2048,11.176504,9.8414,jw01448001001_04101_00002_nrcblong_rate.fits,1,1,NIRCAM,0.3728,4.1666006912
F115W,1.154,0.225,2022-05-02T19:20:49.726Z,NRCB3,2048,2048,0.3152977228164673,0.30869952,jw01448001001_06101_00002_nrcb3_rate.fits,1,1,NIRCAM,3.1863,1.0046331342101098
F115W,1.154,0.225,2022-04-29T12:04:50.956Z,NRCB4,2048,2048,0.15543224,0.15495569,jw01448007001_06101_00003_nrcb4_rate.fits,7,1,NIRCAM,2.6985,0.41943389964
F200W,1.989,0.457,2022-04-29T06:51:19.455Z,NRCB3,2048,2048,0.08797388,0.08710354,jw01448002001_04101_00002_nrcb3_rate.fits,2,1,NIRCAM,1.9572,0.172182477936
F070W,0.704,0.132,2022-04-29T11:29:14.319Z,NRCB3,2048,2048,0.0943734124302864,0.09391471,jw01448007001_02101_00002_nrcb3_rate.fits,7,1,NIRCAM,4.4344,0.418489460080862
F480M,4.874,0.3,2022-05-03T00:57:54.218Z,NRCBLONG,2048,2048,0.25527874,0.25441873,jw01448005001_08101_00002_nrcblong_rate.fits,5,1,NIRCAM,1.4584,0.372298514416
F070W,0.704,0.132,2022-05-02T18:53:16.287Z,NRCB4,2048,2048,0.118549496,0.1176477,jw01448001001_02101_00003_nrcb4_rate.fits,1,1,NIRCAM,3.798,0.45025098580800005
F115W,1.154,0.225,2022-04-29T09:46:47.637Z,NRCB4,2048,2048,0.4481369853019714,0.41767442,jw01448008001_06101_00001_nrcb4_rate.fits,8,1,NIRCAM,2.6985,1.2092976548373697
F150W,1.501,0.318,2022-04-29T10:10:03.411Z,NRCB4,2048,2048,0.8626817,0.755488,jw01448008001_08101_00003_nrcb4_rate.fits,8,1,NIRCAM,2.0288,1.75020863296
F277W,2.762,0.683,2022-05-02T18:53:16.287Z,NRCBLONG,2048,2048,5.681803,4.6325593,jw01448001001_02101_00003_nrcblong_rate.fits,1,1,NIRCAM,0.4175,2.3721527525
F070W,0.704,0.132,2022-05-06T05:11:11.262Z,NRCB2,2048,2048,0.0535334646701812,0.05272538,jw01448006001_02101_00002_nrcb2_rate.fits,6,1,NIRCAM,4.3669,0.23377528686821428
F200W,1.989,0.457,2022-05-06T00:02:29.360Z,NRCB2,2048,2048,0.06287132948637,0.062393904,jw01448003001_04101_00002_nrcb2_rate.fits,3,1,NIRCAM,1.9519,0.12271854802444561
F150W,1.501,0.318,2022-04-29T12:12:21.900Z,NRCB4,2048,2048,0.2180733680725097,0.21737483,jw01448007001_08101_00001_nrcb4_rate.fits,7,1,NIRCAM,2.0288,0.4424272491455077
F277W,2.762,0.683,2022-04-29T09:15:28.662Z,NRCBLONG,2048,2048,4.734548568725586,3.762876,jw01448008001_02101_00001_nrcblong_rate.fits,8,1,NIRCAM,0.4175,1.976674027442932
F150W,1.501,0.318,2022-05-06T05:58:04.315Z,NRCB1,2048,2048,0.07876477,0.077519655,jw01448006001_08101_00002_nrcb1_rate.fits,6,1,NIRCAM,2.4124,0.19001213114799997
F070W,0.704,0.132,2022-04-29T11:33:10.542Z,NRCB4,2048,2048,0.1228310465812683,0.12240242,jw01448007001_02101_00003_nrcb4_rate.fits,7,1,NIRCAM,3.798,0.466512314915657
F070W,0.704,0.132,2022-05-02T18:49:20.064Z,NRCB3,2048,2048,0.1100495457649231,0.10906908,jw01448001001_02101_00002_nrcb3_rate.fits,1,1,NIRCAM,4.4344,0.488003705739975
F070W,0.704,0.132,2022-04-29T09:15:28.662Z,NRCB4,2048,2048,0.123994835,0.1203167,jw01448008001_02101_00001_nrcb4_rate.fits,8,1,NIRCAM,3.798,0.47093238333
F115W,1.154,0.225,2022-05-02T19:24:45.950Z,NRCB4,2048,2048,0.3489150106906891,0.3420567,jw01448001001_06101_00003_nrcb4_rate.fits,1,1,NIRCAM,2.6985,0.9415471563488246
F200W,1.989,0.457,2022-05-06T03:03:19.269Z,NRCB3,2048,2048,0.0812601149082183,0.080397606,jw01448004001_04101_00002_nrcb3_rate.fits,4,1,NIRCAM,1.9572,0.15904229689836485
F200W,1.989,0.457,2022-04-29T06:55:15.679Z,NRCB4,2048,2048,0.10443158,0.103522584,jw01448002001_04101_00003_nrcb4_rate.fits,2,1,NIRCAM,1.7715,0.18500054397000001
F115W,1.154,0.225,2022-04-29T12:00:54.733Z,NRCB3,2048,2048,0.13079558,0.13030852,jw01448007001_06101_00002_nrcb3_rate.fits,7,1,NIRCAM,3.1863,0.416753956554
F150W,1.501,0.318,2022-05-06T00:38:05.998Z,NRCB3,2048,2048,0.06867861,0.06809742,jw01448003001_08101_00003_nrcb3_rate.fits,3,1,NIRCAM,2.3518,0.161518354998
F277W,2.762,0.683,2022-04-29T09:19:24.886Z,NRCBLONG,2048,2048,4.730711936950684,3.7590263,jw01448008001_02101_00002_nrcblong_rate.fits,8,1,NIRCAM,0.4175,1.9750722336769104
F150W,1.501,0.318,2022-05-06T03:30:52.772Z,NRCB1,2048,2048,0.07526324,0.07446253,jw01448004001_08101_00001_nrcb1_rate.fits,4,1,NIRCAM,2.4124,0.18156504017599998
F115W,1.154,0.225,2022-04-29T07:03:29.630Z,NRCB2,2048,2048,0.05541662,0.05506351,jw01448002001_06101_00001_nrcb2_rate.fits,2,1,NIRCAM,3.1282,0.173354270684
F150W,1.501,0.318,2022-05-03T00:57:54.218Z,NRCB4,2048,2048,0.1208886504173278,0.119162805,jw01448005001_08101_00002_nrcb4_rate.fits,5,1,NIRCAM,2.0288,0.24525889396667463
F200W,1.989,0.457,2022-05-02T19:00:57.983Z,NRCB2,2048,2048,1.127767,0.94998634,jw01448001001_04101_00001_nrcb2_rate.fits,1,1,NIRCAM,1.9519,2.2012884073
F070W,0.704,0.132,2022-05-06T02:43:48.967Z,NRCB2,2048,2048,0.030050091445446,0.0293306,jw01448004001_02101_00001_nrcb2_rate.fits,4,1,NIRCAM,4.3669,0.13122574433311815
F115W,1.154,0.225,2022-04-29T07:11:22.014Z,NRCB1,2048,2048,0.0520026721060276,0.051505398,jw01448002001_06101_00003_nrcb1_rate.fits,2,1,NIRCAM,3.2719,0.17014754286371173
F115W,1.154,0.225,2022-05-03T00:38:23.851Z,NRCB3,2048,2048,0.0664864480495452,0.06551022,jw01448005001_06101_00001_nrcb3_rate.fits,5,1,NIRCAM,3.1863,0.2118457694202659
F150W,1.501,0.318,2022-05-06T03:38:45.219Z,NRCB2,2048,2048,0.0903386324644088,0.08935721,jw01448004001_08101_00003_nrcb2_rate.fits,4,1,NIRCAM,2.3054,0.20826668328344808
F277W,2.762,0.683,2022-05-05T23:51:02.257Z,NRCBLONG,2048,2048,0.20378594,0.20218515,jw01448003001_02101_00003_nrcblong_rate.fits,3,1,NIRCAM,0.4175,0.08508062995
F200W,1.989,0.457,2022-05-06T05:22:38.429Z,NRCB3,2048,2048,0.07832401,0.07681471,jw01448006001_04101_00001_nrcb3_rate.fits,6,1,NIRCAM,1.9572,0.153295752372
F200W,1.989,0.457,2022-05-02T19:08:50.366Z,NRCB1,2048,2048,1.1115416,1.0052481,jw01448001001_04101_00003_nrcb1_rate.fits,1,1,NIRCAM,2.0223,2.24787057768
F356W,3.568,0.781,2022-04-29T07:11:22.014Z,NRCBLONG,2048,2048,0.2420139,0.24016128,jw01448002001_06101_00003_nrcblong_rate.fits,2,1,NIRCAM,0.376,0.0909972264
F070W,0.704,0.132,2022-05-06T02:51:41.350Z,NRCB1,2048,2048,0.038989957,0.03802667,jw01448004001_02101_00003_nrcb1_rate.fits,4,1,NIRCAM,4.474,0.174441067618
F070W,0.704,0.132,2022-05-05T23:43:09.809Z,NRCB3,2048,2048,0.0316855423152446,0.030969024,jw01448003001_02101_00001_nrcb3_rate.fits,3,1,NIRCAM,4.4344,0.14050636884272066
F200W,1.989,0.457,2022-04-29T09:38:44.501Z,NRCB2,2048,2048,1.103770732879639,0.92576087,jw01448008001_04101_00003_nrcb2_rate.fits,8,1,NIRCAM,1.9519,2.154450093507767
F070W,0.704,0.132,2022-04-29T06:31:59.904Z,NRCB2,2048,2048,0.0392973870038986,0.038481973,jw01448002001_02101_00001_nrcb2_rate.fits,2,1,NIRCAM,4.3669,0.1716077593073248
F444W,4.408,1.029,2022-05-06T00:02:29.424Z,NRCBLONG,2048,2048,0.6061276,0.6040904,jw01448003001_04101_00002_nrcblong_rate.fits,3,1,NIRCAM,0.3728,0.22596436928000002
F200W,1.989,0.457,2022-04-29T11:40:41.486Z,NRCB2,2048,2048,0.16236022,0.16163717,jw01448007001_04101_00001_nrcb2_rate.fits,7,1,NIRCAM,1.9519,0.316910913418
F150W,1.501,0.318,2022-05-06T00:34:09.838Z,NRCB4,2048,2048,0.0805511847138404,0.07984129,jw01448003001_08101_00002_nrcb4_rate.fits,3,1,NIRCAM,2.0288,0.1634222435474394
F150W,1.501,0.318,2022-04-29T07:19:03.709Z,NRCB1,2048,2048,0.0871880054473877,0.08656652,jw01448002001_08101_00001_nrcb1_rate.fits,2,1,NIRCAM,2.4124,0.21033234434127807
F150W,1.501,0.318,2022-05-03T01:01:50.378Z,NRCB3,2048,2048,0.0800410583615303,0.07874527,jw01448005001_08101_00003_nrcb3_rate.fits,5,1,NIRCAM,2.3518,0.18824056105464695
F480M,4.874,0.3,2022-04-29T12:16:18.124Z,NRCBLONG,2048,2048,0.67360216,0.67265236,jw01448007001_08101_00002_nrcblong_rate.fits,7,1,NIRCAM,1.4584,0.9823813901439998
F115W,1.154,0.225,2022-05-06T03:15:29.381Z,NRCB2,2048,2048,0.0451794490218162,0.044194877,jw01448004001_06101_00001_nrcb2_rate.fits,4,1,NIRCAM,3.1282,0.14133035243004544
F480M,4.874,0.3,2022-05-03T00:53:47.242Z,NRCBLONG,2048,2048,0.2657926082611084,0.2648641,jw01448005001_08101_00001_nrcblong_rate.fits,5,1,NIRCAM,1.4584,0.3876319398880005
F200W,1.989,0.457,2022-04-29T09:30:52.053Z,NRCB1,2048,2048,1.0847644,0.94787645,jw01448008001_04101_00001_nrcb1_rate.fits,8,1,NIRCAM,2.0223,2.19371904612
F444W,4.408,1.029,2022-04-29T09:38:44.437Z,NRCBLONG,2048,2048,7.184905,6.3772798,jw01448008001_04101_00003_nrcblong_rate.fits,8,1,NIRCAM,0.3728,2.678532584
F070W,0.704,0.132,2022-05-03T00:07:04.877Z,NRCB3,2048,2048,0.047558367,0.046390373,jw01448005001_02101_00001_nrcb3_rate.fits,5,1,NIRCAM,4.4344,0.2108928226248
F070W,0.704,0.132,2022-04-29T06:39:52.352Z,NRCB1,2048,2048,0.0367034263908863,0.03588633,jw01448002001_02101_00003_nrcb1_rate.fits,2,1,NIRCAM,4.474,0.1642111296728253
F200W,1.989,0.457,2022-04-29T11:48:33.933Z,NRCB1,2048,2048,0.1652532517910003,0.16456151,jw01448007001_04101_00003_nrcb1_rate.fits,7,1,NIRCAM,2.0223,0.33419165109693993
F444W,4.408,1.029,2022-05-02T19:00:57.919Z,NRCBLONG,2048,2048,11.202889,9.870884,jw01448001001_04101_00001_nrcblong_rate.fits,1,1,NIRCAM,0.3728,4.176437019200001
F115W,1.154,0.225,2022-05-06T00:14:39.535Z,NRCB3,2048,2048,0.0551873594522476,0.05478712,jw01448003001_06101_00001_nrcb3_rate.fits,3,1,NIRCAM,3.1863,0.17584348342269654
F115W,1.154,0.225,2022-05-06T03:23:21.828Z,NRCB1,2048,2048,0.0686186552047729,0.0678771,jw01448004001_06101_00003_nrcb1_rate.fits,4,1,NIRCAM,3.2719,0.22451337796449644
F150W,1.501,0.318,2022-04-29T07:26:56.157Z,NRCB2,2048,2048,0.050853244960308,0.050163202,jw01448002001_08101_00003_nrcb2_rate.fits,2,1,NIRCAM,2.3054,0.11723707093149406
F070W,0.704,0.132,2022-04-29T09:23:21.110Z,NRCB1,2048,2048,0.1008088365197181,0.0992995,jw01448008001_02101_00003_nrcb1_rate.fits,8,1,NIRCAM,4.474,0.4510187345892188
F115W,1.154,0.225,2022-05-06T05:46:37.212Z,NRCB3,2048,2048,0.0584411807358264,0.05690721,jw01448006001_06101_00003_nrcb3_rate.fits,6,1,NIRCAM,3.1863,0.18621113417856366
F115W,1.154,0.225,2022-05-02T19:16:53.566Z,NRCB1,2048,2048,0.278491,0.27405915,jw01448001001_06101_00001_nrcb1_rate.fits,1,1,NIRCAM,3.2719,0.9111947028999999
F200W,1.989,0.457,2022-05-06T00:02:29.424Z,NRCB4,2048,2048,0.0692889988422393,0.0687813,jw01448003001_04101_00002_nrcb4_rate.fits,3,1,NIRCAM,1.7715,0.12274546144902691
F150W,1.501,0.318,2022-04-29T12:12:21.900Z,NRCB2,2048,2048,0.1827664971351623,0.18203326,jw01448007001_08101_00001_nrcb2_rate.fits,7,1,NIRCAM,2.3054,0.42134988249540317
F200W,1.989,0.457,2022-04-29T06:47:23.295Z,NRCB1,2048,2048,0.07603014,0.07551446,jw01448002001_04101_00001_nrcb1_rate.fits,2,1,NIRCAM,2.0223,0.153755752122
F200W,1.989,0.457,2022-05-03T00:30:20.716Z,NRCB3,2048,2048,0.09081105,0.089251265,jw01448005001_04101_00003_nrcb3_rate.fits,5,1,NIRCAM,1.9572,0.17773538706
F150W,1.501,0.318,2022-04-29T10:10:03.411Z,NRCB2,2048,2048,0.7390365,0.65200156,jw01448008001_08101_00003_nrcb2_rate.fits,8,1,NIRCAM,2.3054,1.7037747471
F070W,0.704,0.132,2022-04-29T11:25:18.095Z,NRCB1,2048,2048,0.0923369377851486,0.09182416,jw01448007001_02101_00001_nrcb1_rate.fits,7,1,NIRCAM,4.474,0.4131154596507549
F070W,0.704,0.132,2022-05-06T05:11:11.326Z,NRCB4,2048,2048,0.0579390972852706,0.056658298,jw01448006001_02101_00002_nrcb4_rate.fits,6,1,NIRCAM,3.798,0.22005269148945775
F150W,1.501,0.318,2022-04-29T12:20:14.348Z,NRCB1,2048,2048,0.1849535703659057,0.18409576,jw01448007001_08101_00003_nrcb1_rate.fits,7,1,NIRCAM,2.4124,0.4461819931507109
F480M,4.874,0.3,2022-05-02T19:39:58.589Z,NRCBLONG,2048,2048,3.0594687,2.7480118,jw01448001001_08101_00003_nrcblong_rate.fits,1,1,NIRCAM,1.4584,4.46192915208
F070W,0.704,0.132,2022-04-29T09:15:28.662Z,NRCB2,2048,2048,0.11533942,0.113377124,jw01448008001_02101_00001_nrcb2_rate.fits,8,1,NIRCAM,4.3669,0.503675713198
F115W,1.154,0.225,2022-05-02T19:24:45.950Z,NRCB2,2048,2048,0.30271143,0.2950647,jw01448001001_06101_00003_nrcb2_rate.fits,1,1,NIRCAM,3.1282,0.946941895326
F200W,1.989,0.457,2022-04-29T06:55:15.679Z,NRCB2,2048,2048,0.0732888355851173,0.072454534,jw01448002001_04101_00003_nrcb2_rate.fits,2,1,NIRCAM,1.9519,0.14305247817859046
F444W,4.408,1.029,2022-05-03T00:30:20.716Z,NRCBLONG,2048,2048,0.6029314994812012,0.59967905,jw01448005001_04101_00003_nrcblong_rate.fits,5,1,NIRCAM,0.3728,0.2247728630065918
F070W,0.704,0.132,2022-04-29T11:33:10.542Z,NRCB2,2048,2048,0.100556656718254,0.10012387,jw01448007001_02101_00003_nrcb2_rate.fits,7,1,NIRCAM,4.3669,0.43912086422294344
F150W,1.501,0.318,2022-04-29T10:02:11.028Z,NRCB1,2048,2048,0.73667747,0.66968656,jw01448008001_08101_00001_nrcb1_rate.fits,8,1,NIRCAM,2.4124,1.7771607286279998
F480M,4.874,0.3,2022-04-29T10:02:10.964Z,NRCBLONG,2048,2048,1.9025324583053589,1.7304788,jw01448008001_08101_00001_nrcblong_rate.fits,8,1,NIRCAM,1.4584,2.774653337192535
F070W,0.704,0.132,2022-05-02T18:45:23.840Z,NRCB1,2048,2048,0.10287553,0.1021655,jw01448001001_02101_00001_nrcb1_rate.fits,1,1,NIRCAM,4.474,0.4602651212200001
F070W,0.704,0.132,2022-05-06T05:15:07.486Z,NRCB3,2048,2048,0.038445942,0.037389435,jw01448006001_02101_00003_nrcb3_rate.fits,6,1,NIRCAM,4.4344,0.17048468520479998
F115W,1.154,0.225,2022-04-29T09:54:40.020Z,NRCB1,2048,2048,0.3737033605575561,0.35362348,jw01448008001_06101_00003_nrcb1_rate.fits,8,1,NIRCAM,3.2719,1.2227200254082677
F200W,1.989,0.457,2022-05-06T00:06:25.648Z,NRCB3,2048,2048,0.0690794587135315,0.068486944,jw01448003001_04101_00003_nrcb3_rate.fits,3,1,NIRCAM,1.9572,0.13520231659412385
F200W,1.989,0.457,2022-05-06T02:59:23.046Z,NRCB1,2048,2048,0.07135973,0.0704331,jw01448004001_04101_00001_nrcb1_rate.fits,4,1,NIRCAM,2.0223,0.144310781979
F356W,3.568,0.781,2022-05-06T03:19:25.605Z,NRCBLONG,2048,2048,0.2824257314205169,0.28016573,jw01448004001_06101_00002_nrcblong_rate.fits,4,1,NIRCAM,0.376,0.10619207501411436
F115W,1.154,0.225,2022-05-06T05:42:40.988Z,NRCB4,2048,2048,0.0600565299391746,0.05854854,jw01448006001_06101_00002_nrcb4_rate.fits,6,1,NIRCAM,2.6985,0.16206254604086265
F277W,2.762,0.683,2022-05-03T00:11:01.101Z,NRCBLONG,2048,2048,0.23322676,0.23018068,jw01448005001_02101_00002_nrcblong_rate.fits,5,1,NIRCAM,0.4175,0.0973721723
F115W,1.154,0.225,2022-04-29T11:56:58.573Z,NRCB1,2048,2048,0.1476291120052337,0.14708948,jw01448007001_06101_00001_nrcb1_rate.fits,7,1,NIRCAM,3.2719,0.4830276915699242
F150W,1.501,0.318,2022-05-02T19:32:06.205Z,NRCB2,2048,2048,0.6709408164024353,0.6219064,jw01448001001_08101_00001_nrcb2_rate.fits,1,1,NIRCAM,2.3054,1.5467869581341744
F200W,1.989,0.457,2022-05-03T00:26:24.492Z,NRCB4,2048,2048,0.0802032947540283,0.078187495,jw01448005001_04101_00002_nrcb4_rate.fits,5,1,NIRCAM,1.7715,0.14208013665676114
F277W,2.762,0.683,2022-04-29T11:25:18.095Z,NRCBLONG,2048,2048,0.5293002128601074,0.5278644,jw01448007001_02101_00001_nrcblong_rate.fits,7,1,NIRCAM,0.4175,0.22098283886909484
F070W,0.704,0.132,2022-05-02T18:53:16.287Z,NRCB2,2048,2048,0.1296447813510894,0.12889823,jw01448001001_02101_00003_nrcb2_rate.fits,1,1,NIRCAM,4.3669,0.5661457956820724
F115W,1.154,0.225,2022-04-29T09:46:47.637Z,NRCB2,2048,2048,0.37631336,0.35173938,jw01448008001_06101_00001_nrcb2_rate.fits,8,1,NIRCAM,3.1282,1.177183452752
F356W,3.568,0.781,2022-05-06T05:38:44.764Z,NRCBLONG,2048,2048,0.24881883,0.2454124,jw01448006001_06101_00001_nrcblong_rate.fits,6,1,NIRCAM,0.376,0.09355588008
F200W,1.989,0.457,2022-05-06T03:07:15.493Z,NRCB2,2048,2048,0.0764437019824981,0.07551888,jw01448004001_04101_00003_nrcb2_rate.fits,4,1,NIRCAM,1.9519,0.14921046189963805
F150W,1.501,0.318,2022-05-06T05:54:08.156Z,NRCB3,2048,2048,0.08108373,0.07976366,jw01448006001_08101_00001_nrcb3_rate.fits,6,1,NIRCAM,2.3518,0.190692716214
F150W,1.501,0.318,2022-05-02T19:39:58.589Z,NRCB1,2048,2048,0.6348445415496826,0.6090573,jw01448001001_08101_00003_nrcb1_rate.fits,1,1,NIRCAM,2.4124,1.5314989720344543
F115W,1.154,0.225,2022-04-29T12:04:50.956Z,NRCB2,2048,2048,0.14512968,0.14486901,jw01448007001_06101_00003_nrcb2_rate.fits,7,1,NIRCAM,3.1282,0.45399466497600005
F277W,2.762,0.683,2022-05-06T05:11:11.326Z,NRCBLONG,2048,2048,0.19699845,0.19362494,jw01448006001_02101_00002_nrcblong_rate.fits,6,1,NIRCAM,0.4175,0.082246852875
F150W,1.501,0.318,2022-05-06T03:34:48.996Z,NRCB2,2048,2048,0.0900987312197685,0.08938408,jw01448004001_08101_00002_nrcb2_rate.fits,4,1,NIRCAM,2.3054,0.2077136149540543
F115W,1.154,0.225,2022-04-29T07:07:25.790Z,NRCB1,2048,2048,0.060835477,0.060436722,jw01448002001_06101_00002_nrcb1_rate.fits,2,1,NIRCAM,3.2719,0.1990475971963
F115W,1.154,0.225,2022-05-06T00:14:39.535Z,NRCB4,2048,2048,0.0448083356022834,0.04414565,jw01448003001_06101_00001_nrcb4_rate.fits,3,1,NIRCAM,2.6985,0.12091529362276177
F356W,3.568,0.781,2022-04-29T12:00:54.733Z,NRCBLONG,2048,2048,0.58762294,0.5860223,jw01448007001_06101_00002_nrcblong_rate.fits,7,1,NIRCAM,0.376,0.22094622544
F200W,1.989,0.457,2022-05-02T19:04:54.143Z,NRCB1,2048,2048,1.1085641384124756,1.0007334,jw01448001001_04101_00002_nrcb1_rate.fits,1,1,NIRCAM,2.0223,2.241849257111549
