filtername wave filtwidth date detector x y median median_clipped filename observtn visit instrument effexptime
F150W 1.501 0.318 2022-08-26T00:13:42.722Z NRCA4 2048 2048 0.0822279304265976 0.081715 jw02738002001_02101_00001_nrca4_rate.fits 002 001 NIRCAM 418.734
F115W 1.154 0.225 2022-08-26T03:35:22.920Z NRCB4 2048 2048 0.07251068204641342 0.0718288 jw02738002001_10101_00003_nrcb4_rate.fits 002 001 NIRCAM 730.1
F356W 3.568 0.781 2022-08-30T04:23:38.954Z NRCALONG 2048 2048 0.2090329 0.20809613 jw02738002002_02101_00001_nrcalong_rate.fits 002 002 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T01:51:24.924Z NRCB1 2048 2048 0.07327966 0.07290347 jw02738002001_06101_00001_nrcb1_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T00:39:07.265Z NRCB1 2048 2048 0.07131636142730713 0.07095793 jw02738002001_02101_00004_nrcb1_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T02:16:38.907Z NRCA4 2048 2048 0.08740436 0.08698818 jw02738002001_06101_00004_nrca4_rate.fits 002 001 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T02:54:56.433Z NRCB2 2048 2048 0.07296169 0.07249173 jw02738002001_08101_00004_nrcb2_rate.fits 002 001 NIRCAM 418.734
F090W 0.902 0.194 2022-08-26T00:52:00.378Z NRCA2 2048 2048 0.053058117628097534 0.052939065 jw02738002001_04101_00001_nrca2_rate.fits 002 001 NIRCAM 730.1
F200W 1.989 0.457 2022-08-26T04:07:14.157Z NRCA4 2048 2048 0.07453250139951706 0.07406423 jw02738002001_12101_00001_nrca4_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-30T04:23:38.890Z NRCB1 2048 2048 0.07440423965454102 0.07401796 jw02738002002_02101_00001_nrcb1_rate.fits 002 002 NIRCAM 418.734
